dataFrom,date,review,rating,extracted_devresp,devresp_time
appStore,2022-10-03 04:57:18,A whole new era of banking. Go GXS or go home! 💪🏼,5,"Hi Shannon! Thank you for the 5 stars review, it makes our day! 🤩",2022-10-04T08:13:25Z
appStore,2022-12-09 01:34:39,Great UI and user-friendly,5,"Hi raradonut, thank you for your 5 stars review. 💜We are thrilled to know that you like the app user interface. Have an awesome weekend!🤩",2022-12-10T07:54:04Z
appStore,2023-05-24 13:59:56,Sent me texts and email to tell me I am selected for flexi loan . But non is approved . Said borrow from $200 and above but can’t even borrow $200 😂 rejected all of my friend and family members . So who can borrow ? Millionaire ?,1,"\r\nHey, so sorry to hear that! GXS FlexiLoan applications gotta go through this whole evaluation process to meet our internal requirements. It's a bummer, but unfortunately, we are unable to offer you a FlexiLoan account at this time.😞 If have any clarifications, you can drop us a call at our 24/7 hotline at 3105 2055. We'll be happy to help!",2023-05-26T01:12:20Z
appStore,2023-12-10 04:26:02,"Fair and transparent loans.
Interest is not like the atypical bank that is out to profit and cripple the debtor.",5,"\r\nThanks for your positive feedback! We're delighted to hear that you find our loans fair and transparent. We strive to provide a user-friendly experience with reasonable interest rates. If you have any suggestions or further feedback, feel free to share!",2023-12-11T09:54:27Z
appStore,2023-11-10 15:26:02,Keep creating account to write fake 5 star reviews when your app is so buggy and processing time is so slow. Worst banking app ever!,1,"Hey there! Sorry to hear this. This is definitely not the experience that we’d want you to have. Could you please get in touch with us via Live Chat or call, at (+65) 3105 2055, so that we can assist you further? We’d be happy to make things right for you! 🙏",2023-11-13T03:52:46Z
appStore,2023-07-27 05:20:02,"Useless, lacks features and does not provide any improvement from traditional banks available in Singapore",1,"We're sorry to hear you feel that way.😔 Your feedback matters to us, and we're constantly working on improvements. If you have any specific features in mind, let us know! We'd love to make our app better for you. Thanks for sharing your thoughts.🙏",2023-07-29T05:55:12Z
appStore,2023-08-08 06:46:48,"Reduced interest from 3.48 to 2.68% in less than a month, kenna baited to start an account here. Have removed all my funds and closed my account.",1,"We're sorry to hear that you feel this way, NethT. We recognise that our customers use GXS for Grab and Singtel Dash transactions to earn 1.2x reward points from eligible transactions, so from 17 August 2023, we're increasing the interest rates for our GXS Main Account from 0.08% to 2.38% p.a. and the Saving Pockets will be adjusted to 2.68% p.a.\r 🙏",2023-08-10T01:20:06Z
appStore,2023-11-25 12:17:15,"THIS LITERALLY SAVED ME, i recommendation is high as the giant touches the sky",5,,
appStore,2023-11-23 09:53:53,When I sign up can’t sign up always say oops something went wrong please try again,1,"Hey there! If you’re encountering any issues while signing up, do reach out to us at help@gxs.com.sg or (+65) 3105 2055. We’d be happy to take a closer look into this for you and make things right. 🙏",2023-11-24T17:47:31Z
appStore,2024-01-01 09:24:31,Good to use,5,Hi there! Thank you for your positive feedback!💜 We're happy to hear that you find our app easy to use. 🤩,2024-01-02T17:40:23Z
appStore,2023-06-05 10:21:00,Great plat form … easy to use and hassle free.,5,"Thanks a million for your awesome review! We're thrilled to hear that you find our platform great and hassle-free. We've put a lot of effort into making it easy to use, so it's fantastic to know that you're having a smooth experience. 🙏💜",2023-06-07T00:43:33Z
appStore,2023-11-10 06:44:02,reliable and quick response,5,"Whew! Happy to hear that we’re reliable - you can count on us for your banking needs. 😉 If you need any help or have any feedback, feel free to get in touch with us, aaezy2g!\r",2023-11-11T17:35:40Z
appStore,2023-07-20 13:20:09,Pockets are unique and useful,5,"We've gotta say, your app-solutely awesome review had our entire team doing a victory dance. 💜 We love the Saving Pockets feature too! 🎉",2023-07-22T01:22:33Z
appStore,2022-10-03 07:18:03,Good interest rate on pockets and great user experience.,5,Hey there! So glad you're enjoying the saving pockets! Thank you for your five star review!🙏,2022-10-05T03:07:50Z
appStore,2023-05-04 09:39:02,Can’t login after applying?????????,3,"Hi there Yann85@. This is not the experience we would like you to have with our GXS app. Allow us the opportunity to make things right. Please drop us an email with your name, email address and share with us on how we can help you to help@gxs.com.sg. Thank you!🙏😊",2023-05-06T02:35:22Z
appStore,2022-10-03 05:34:14,Love the savings pockets and daily interest!,5,Hey there! We're glad to hear you're enjoying saving pockets feature! It made our day hearing the wonderful review! 😍,2022-10-05T08:43:40Z
appStore,2022-12-28 14:59:22,Did an intern write that script? Nice.,5,We appreciate your support. We're glad to have you with us too! 😁,2022-12-30T03:35:55Z
appStore,2023-12-06 08:35:24,Nice And Fast Bank,5,"Hi Ahmad Firdaus Bin Kasim, we are glad that the experience has been a delightful one for you. Thank you for your kind words and warm support.",2023-12-07T17:44:42Z
appStore,2022-09-06 23:39:37,Best get back to the drawing board. Design thinking  forget about the  many “dumb” users out there including me.,1,Hi there! We're inviting customers progressively to make sure that everything is well built for the best experience possible. Thanks for your patience! 🙏,2022-09-08T03:23:27Z
appStore,2022-09-22 02:01:38,"Awesome, easy n fun to use! 😊",5,\r\n\r\nHey there! We're happy to know that our app is easy and fun to use! 💜,2022-09-23T07:23:08Z
appStore,2023-01-24 13:43:09,"What if I urgently need access to my money? This is not the way to go.
🤬",1,"Hi Shariff666, we would like to find out more about this. Please drop us an email at help@gxs.com.sg together with your mobile device and contact info so that we can look into this matter. Thank you!",2023-01-26T01:07:13Z
appStore,2022-12-09 06:35:51,Deleted the app. Sick of it serving no other purpose currently than being a lead generator.,1,"We would love to have you onboard, Chenny! 💜 Signing up with GXS is currently by invite only. We're opening up access progressively to make sure that everything is built well. Stay tuned to our website or social channels for the latest updates! 🙏\n",2022-09-09T01:13:56Z
appStore,2023-01-20 05:03:23,"Access to funds blocked, no transparency apart from it being a recognized technical issue, no ETA and no communications from Grab or Singtel.",1,"Hi JosephThia, thank you for alerting us on this issue. We are sorry about this experience. We have since resolved the App issue. We would like to assure you that the App is now working fine and we apologize for the inconvenience caused. You should be able to login the App and may need to go through SingPass to access it. Rest assured that there will not be any impact to your account. Once again, we thank you for your understanding and support. 🙏🙏🙏😊",2023-01-21T08:41:10Z
appStore,2022-12-07 07:51:10,"app is really easy to navigate, user-friendly",5,Happy to hear that you have been enjoying the banking experience on our app! It means a lot to us. It made our day! 🙌,2022-12-09T07:06:02Z
appStore,2023-07-24 09:21:23,Unable to sign in to account,1,"Oh no! Could you please share with us more details about the issue you’re facing by sending us your details and screenshot to help@gxs.com.sg, so that we can take a closer look into this? We’d like to make things right. 🙏",2023-07-26T01:33:00Z
appStore,2024-01-15 14:04:23,Is this really an authentic app for GXS? Looks cheap.,3,Hi Cody! Thank you for your feedback on the GXS app. We have forwarded your feedback to our team. Rest assured we're continuously working hard to add more features to make your experience better. Feel free to reach out to us via email at help@gxs.com.sg or call at (+65) 3105 2055 if you have other suggestions. Thank you for your support! 🙏😊,2024-01-17T02:10:23Z
appStore,2023-12-07 13:07:57,save ur money and grow,5,Hi Agilah07. We're happy to hear that you're finding value in our Savings Account that accrues daily interest. Every bit counts when it comes to saving money and we're glad to be part of your financial journey! 💜😄,2023-12-08T17:44:46Z
appStore,2023-12-06 04:22:42,Good to use,5,"Hi Cccc.S, thank you for your appreciation of the experience. We will strive to maintain and improve our features continually.",2023-12-07T17:36:53Z
appStore,2023-08-07 13:41:20,Lack the basic function to save a payee,1,"That's a good suggestion, Fancilivain! GXS continuously work on improving our app. We have forwarded your thoughts to the team as feedback for app feature enhancement. Thank you for your support! 😊",2023-08-09T01:57:53Z
appStore,2023-09-21 13:04:04,Does not make sense.,1,"We're sorry to hear that you feel this way. We recognise that our customers use GXS for Grab and Singtel Dash transactions to earn 1.2x reward points from eligible transactions, so we increased the interest rates for our GXS Main Account from 0.08% to 2.38% p.a. and the Saving Pockets adjusted to 2.68% p.a. 🙏",2023-09-23T01:35:40Z
appStore,2023-11-02 06:38:15,"useless app.  unable to join or open account,
app is not open to all in sg",1,We're sorry to make you feel this way. Please drop us a call at our 24/7 hotline at 3105 2055 and our team would be more than willing to hear you out. 🙏,2023-11-03T14:21:44Z
appStore,2022-12-30 00:52:29,Great features! Love it!,5,Hi MegaDumpling99! We are happy that you like our awesome app features! 🤩We strive to give our customers the best app experience.🚀Thank you very much for your 5 stars review! Your support and voice are very important to us. Keep using our app. 💜 ,2022-12-31T07:47:06Z
appStore,2023-06-05 10:57:26,Love the app,5,\r\nThanks for the love! 🙏💜 We're thrilled to hear that you're enjoying our app. Your support means the world to us. ,2023-06-07T01:03:47Z
appStore,2023-08-07 10:44:08,first bank to reduce interest rates for savings but interest rates for loans stay high,1,"Hi there! From 17 August 2023, we're increasing the interest rates for our GXS Main Account from 0.08% to 2.38% p.a. and the Saving Pockets will be adjusted to 2.68% p.a. 💜 Just to share that all applications for GXS FlexiLoan go through an evaluation process which is aligned with our internal requirements. This process includes an assessment of your credit profile and eligibility. 🙏",2023-08-10T01:16:44Z
appStore,2023-11-10 06:48:41,Good app,4,Hey there! Thank you for your 5 stars review. 🤞 We are thrilled to know that you love our app's interface and we're constantly working to make it even better! 💜,2023-11-11T17:24:17Z
appStore,2023-11-15 07:36:00,Good,5,Hey there! Thanks for taking the time to leave us a 5-star review! 😍 We're thrilled to hear that you enjoyed your experience with us and appreciate your kind words. 💜,2023-11-17T04:09:19Z
appStore,2022-09-22 01:51:42,= x o,5,"Hey there! Thank you for the 5 stars review, it makes our day! 🤩  ",2022-09-23T07:29:18Z
appStore,2024-03-07 07:24:52,heheh,1,"Hi there! We're sorry to hear that you feel this way, and we will certainly take this as feedback. 💜 Rest assured, we're continuously working hard on improving our product offerings and also adding more features to our app to make your experience better.🙏",2024-03-10T02:37:48Z
appStore,2023-07-18 03:44:25,Only for PR and SP,1,"Hi there! All applications are subjected to the Bank's eligibility criteria. For more information, you may head over to our website. We hope to offer our services to more customers in the future. Thank you for your interest! 🙏",2023-07-20T02:50:01Z
appStore,2023-09-29 13:18:27,Wow,5,Thank you very much for your kind support! We appreciate it. 😊,2022-12-29T01:04:27Z
appStore,2022-09-16 18:40:11,🚀🚀🚀🚀🚀,5,Hey Jasper! We are happy to know that you like our app! 🤩,2022-09-19T01:20:50Z
appStore,2023-07-24 03:31:10,"I was trying to make payment using Paynow Qr code using scan and pay. Merchant create a dynamic QR code of payment $15.7 but the GXS app scan and pay read in as $15.07
Pls advice to correct the mistake as it make me and merchant very inconvenience.",1,Hi there. We apologize for the inconvenience caused and thank you for bringing this to our attention. 🙏 Please reach out to our customer support team at (+65) 3105 2055 or email us at help@gxs.com.sg with your contact details so that we can take a closer look into this for you.,2023-07-25T18:02:45Z
appStore,2023-07-22 01:33:39,安全漏洞！下载要小心！即使用SingPass 开户也一样不安全！Bug 导致无法通过！,1,"Hi there! We're sorry you feel that way. Fret not, we're always here to help. Do contact us at (+65) 3105 2055 or email help@gxs.com.sg with your contact number and a screen recording of the issue. We'll work on it right away! 🙏",2023-07-24T00:55:47Z
appStore,2023-07-20 23:27:11,"21 Jul 23:
The integration on iPad is off. The first time login requires SingPass as a safety feature but it doesn’t generate a QR Code. Devs should consider a workaround. 

Pending dev feedback before rating change.",1,"Hello there! We greatly appreciate your feedback and would be thrilled to delve deeper into it. To assist you better, please don't hesitate to contact us through our 24x7 hotline at (+65) 3105 2055 or simply drop us an email at help@gxs.com.sg. Kindly include your contact number and a screen recording of the issue you encountered. This way, we can promptly investigate the matter. Thank you! 🙏",2023-07-22T05:35:15Z
googlePlay,2024-03-10T23:51:02.700Z,cant logging using finger print . previously still able to use . so pissed off with the update .,1,"Hi Xiangqing, we'd love to look into this for you. Could you please reach out to us via our 24/7 hotline at (+65) 3105 2055? We'll be more than happy to look into the matter.🙏",2024-03-11T00:52:46.253Z
googlePlay,2024-03-10T22:02:20.654Z,For 1st time registration signup by singpass and all info's needed but still my application is denied.,1,"Hi Matt, thanks for reaching out! If you are referring to our GXS FlexiLoan, please be assured that all applications go through an evaluation process that is aligned with our internal requirements. This includes an assessment of your credit profile and eligibility. You may wish to re-apply for the FlexiLoan after 30 days. 🙏",2024-03-10T23:33:26.777Z
googlePlay,2024-03-10T03:28:54.619Z,"Updated - Kindly ignore my previous rating, and I have amended my rating. My son did a Giro to link his Grab Account to GXS but neglected to inform us of the transaction.",4,"Hi Jeremy, could you share more details on the issue you faced please? 👀 We'd love to help, but we recommend giving our hotline a call at (+65) 3105 2055 for the best assistance. 🙏",2024-03-10T01:27:39.606Z
googlePlay,2024-03-09T02:29:58.143Z,They unable to process my application. 4x attempt,1,"Hi Nurhartini, we'd love to check on this for you. Could you please reach out to us via our 24/7 hotline at (+65) 3105 2055? We'll be more than happy to look into the matter.🙏",2024-03-09T02:48:09.455Z
googlePlay,2024-03-08T12:39:35.515Z,Try logging in after logging out completely. Cannot see Singpass QR at all. How to log in again? Something wrong with new updates?,1,"Hi AK Ong. We're sorry to hear that you are having issues accessing your account, and we would love to sort this out for you. Please get in touch with us at help@gxs.com.sg with a screenshot of the error along with your contact details, or call us at (+65) 3105 2055. We’ll be happy to help. Thank you. 🙏",2024-03-08T13:21:01.100Z
googlePlay,2024-03-07T00:40:42.759Z,Fingerprint login no longer work since 2 months back.. all other bank apps doesn't have such issues.,2,"Hi Vince. We're sorry to hear this and would love to sort this issue for you. Please get in touch with us at help@gxs.com.sg with a screenshot of the error, along with your contact details. Or call us at (+65) 3105 2055. We’ll be happy to help. Thank you.🙏",2024-03-07T02:45:30.641Z
googlePlay,2024-03-06T04:14:17.670Z,"Love the function of having multiple pockets as it helps me to track each target accordingly. Thank you for the genius allocation! Would have given 4.5 if there was, with the 0.5 hoping for unlimited numbers of pockets. :"")",4,"Hi Anna. We're over the moon to hear your positive feedback about our GXS Savings Account, specifically the Saving Pockets! It's always fantastic to know we're hitting the mark. We're constantly working on improving our services and your feedback is a valuable part of that process. Thank you for your support! 😊💜",2024-03-06T04:47:19.679Z
googlePlay,2024-03-06T01:39:11.760Z,Quick transfers to bank acc and fast repayments. Very suitable for short term loans,5,"Hi Jia Hong! We are happy that you like our app! This 5-star review made our day! 💜 We are thrilled to hear that you find our app easy to use and that you like the short-term loan feature! We're constantly working on new and exciting features, and we can't wait for you to try them out in the future.😍🚀",2024-03-06T02:30:02.577Z
googlePlay,2024-03-04T04:23:26.614Z,"A feature they should implement is to save your recipients which you FAST to, makes it a lot safer as it prevents mistaken sending of funds to unintended recipients after the 1st transfer.",3,"Hi EE, that's a fantastic suggestion and it's been captured as part of future enhancements! 🙌 We have been busy working on new and exciting stuff, and we can't wait for you to try them out in the future. 🚀",2024-03-04T05:00:32.637Z
googlePlay,2024-03-01T09:52:59.459Z,Ok Good system.,5,Hi Baggio! Thank you for your 5-star review. 💜 We are thrilled to know that you like the app. 😍,2024-03-01T12:01:22.583Z
googlePlay,2024-02-24T05:22:26.149Z,good 👍,3,Hi Velan! Thank you for your positive feedback and review. Rest assured we're continuously working hard on improving our product offerings and our GXS app. Feel free to reach out to us via email at help@gxs.com.sg or call at (+65) 3105 2055 if you have other suggestions. Thank you for your support! 🙏😊💜,2024-02-24T06:05:37.213Z
googlePlay,2024-02-24T03:52:03.450Z,Can not open,1,"Hi Yusri, we're sorry to hear this. To better address your concerns and provide further assistance, feel free to reach out to us at our 24x7 hotline at (+65) 3105 2055. We will be happy to help.💜
",2024-02-24T04:28:56.160Z
googlePlay,2024-02-18T12:20:44.714Z,Hi any chance for foreign to apply? Im work at sg,1,"Hi Aaro, thank you for your interest in our services. The FlexiLoan service is available only to Singaporeans and Singaporean PRs at this moment. There are no available slots for the Savings Account currently, but you may register your interest so we can notify you to come apply when slots are available.",2024-02-18T12:35:26.841Z
googlePlay,2024-02-14T09:10:02.160Z,"Really really damm time wasting, if not ready for sign up don't launch. Close down and don't let people wait for you, uninstalling now. Trust Bank is much better, CRAB!",1,"Hi Sky, we're sorry to hear this. To address your concerns and provide further assistance, please do not hesitate to call our 24x7 hotline at (+65) 3105 2055. We will be happy to help. Thank you 🙏",2024-02-14T11:24:39.910Z
googlePlay,2024-02-09T04:20:07.761Z,🥰🥰🥰,5,"Hey Faizal, we're stoked to know that you like our app! 💜 Thanks for the 5-star review! 🤩",2024-02-09T04:55:19.972Z
googlePlay,2024-02-07T17:52:38.413Z,"Been using this bank for a while now and didn't face any major problems. What I enjoyed the most is the saving pockets area where we could create different pockets for each saving we want to do and even add goals into it. The 2.68% per annum is added daily (0.01) as long as you have a minimum of 150 in your savings. If not, you'll have to wait till your it accumulates up to 0.01 to be added. There was also cashback when you make payment using the card which I didn't know till recently.",5,"Hey, Nad! Thanks for your kind words! Reviews and feedbacks like these are what keeps us going for our customers. 😉 You have our word that we’ll continue to introduce more features and will always strive to continuously improve our services!

If you need any help, feel free to reach out to us. We’ll be more than happy to assist you!",2024-02-07T19:07:44.283Z
googlePlay,2024-01-26T06:43:30.769Z,"Great app that can park your savings using pockets, but hopefully the interest rate of the savings pockets will increase due to the current economic conditions",4,Hi Jas! Thank you for your positive feedback and review. Rest assured we're continuously working hard on improving our product offerings. We have forwarded your feedback to our team. Feel free to reach out to us via email at help@gxs.com.sg or call at (+65) 3105 2055 if you have other suggestions. Thank you for your support! 🙏😊💜,2024-01-26T08:17:19.806Z
googlePlay,2024-01-25T13:30:51.147Z,"Unable to login or use the forgot password function. System only replied with ""something wrong please try again later"" Now I was told I must wait for the next version of app to be rolled out progressively before I can login. Hopefully won't take too long",1,"Hi Benjamin. We're sorry to hear this. We love to sort this issue quickly for you. Please get in touch with us at help@gxs.com.sg with a screenshot of the error, along with your contact details. Or call us at (+65) 3105 2055. We’ll be happy to help. Thank you.🙏",2024-01-25T14:19:41.785Z
googlePlay,2024-01-15T16:47:46.720Z,👍👍👍👍,5,Hey Adha! We appreciate your 5 stars review. This made our day! Thanks for taking the time to leave your feedback. 🚀💜,2024-01-15T17:44:07.868Z
googlePlay,2024-01-14T13:58:33.580Z,"Sorry to have said this, why not this gxbank through by gxbank for worldwide",1,"Hey, Iqbal! We are GXS Bank, currently for Singapore-based users. If you have any feedback, do get in touch with us at help@gxs.com.sg or call us at (+65) 3105 2055. As for GXBank-related queries, you may visit their site and reach out to them directly. 🙏",2024-01-14T15:20:35.968Z
googlePlay,2024-01-12T15:34:50.724Z,I don't set. A password in my phone n not allow me to down load this apps,5,"Hi Tony, thank you for your feedback! Just to share, your device is required to be passcode protected to ensure the safety of your account. 🔐 You will be able to access to app once your device is passcode protected to apply for our products and services! 💜",2024-01-12T17:01:10.830Z
googlePlay,2024-01-10T18:37:31.826Z,When to sign up for the account in last year august. 5 months has pass still waiting. Please help to solve the issue.,2,"Hi Wei Jie! We love your enthusiasm! All GXS Savings Account slots have been taken up for now. We’re working to open new slots as soon as possible. For early access to new slots, register via the GXS app. While you’re here, have you checked out the GXS FlexiLoan yet? We appreciate your patience and can't wait to have you onboard with us! 🚀",2024-01-10T19:54:00.784Z
googlePlay,2024-01-09T17:22:47.353Z,Why i cannot login?.,1,"Hi Sairuldin! We're sorry to hear this. Could you get in touch with us at help@gxs.com.sg with a screenshot of the error, along with your contact details. Or call us at (+65) 3105 2055. We’ll be happy to help.🙏
",2024-01-09T18:55:16.589Z
googlePlay,2024-01-07T19:11:24.528Z,Very good app,5,Hey Najmul! We appreciate your 5 stars review. 💜 We are thrilled to know that you like the app easy and user-friendly user interface. Thanks for taking the time to leave your feedback. We strive to serve you better! 🚀,2024-01-07T19:32:29.991Z
googlePlay,2023-12-30T10:08:20.541Z,I'm stuck on the singpass page without being able to proceed. All is updated to latest ver.,1,"Hi there. This is not the experience that we’d want you to have. We’d be happy to resolve this issue for you! Kindly contact our hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg with your contact info, device model, and a screenshot of your issue so we can take a closer look into this. Thank you.🙏",2023-12-30T10:58:26.399Z
googlePlay,2023-12-30T06:09:20.800Z,Love GxS bank. Would it be available on Google Pay as well? 😉,5,Hi WJ! Thank you for your 5 stars review! We have forwarded your feedback to our team. We're continuously working hard to add more features to make your experience better. Thank you for your understanding and support! Have a great day and happy new year! 🙏🤩💜,2023-12-30T06:57:07.871Z
googlePlay,2023-12-28T08:09:13.378Z,Cannot sig up,1,"Hey Quekyeong, sorry to hear that! Please get in touch with us at help@gxs.com.sg with your contact details, or call us at (+65) 3105 2055. We'll be happy to assist it.🙏",2023-12-28T08:19:07.543Z
googlePlay,2023-12-26T07:05:50.661Z,Occasionally getting unable to login error.,3,"Hey Chester, sorry to hear that! Please get in touch with us at help@gxs.com.sg with your contact details or call us at (+65) 3105 2055. We’d be happy to look into this for you. 🙏",2023-12-26T08:14:25.315Z
googlePlay,2023-12-22T23:47:44.654Z,Well done,2,"Hey Jahid! Thank you for your review. If you have any concerns or need assistance, feel free to reach out to us via our 24/7 hotline at (+65) 3105 2055. We’ll be happy to assist you! 💜",2023-12-23T00:52:44.256Z
googlePlay,2023-12-22T02:24:44.921Z,"Buggy app, bad interest rate",1,"Hi Mike! We're sorry to hear about your experience. We're continuously working hard on improving our product offerings. We love to help you resolve the app issue quickly. Kindly drop us an email at help@gxs.com.sg with your contact info, device model, and a screenshot of your issue so we can take a closer look into this. Have a great day! 😊🙏",2023-12-22T03:01:47.684Z
googlePlay,2023-12-21T03:23:03.673Z,I am unable to log in today when i could yesterday. I cant transfer my money out to use. There is no alternative like physical counter or website so my money is stuck when i urgently need my money.,1,Hi there! We are sorry to hear that you are having difficulty transferring your funds. We’d be happy to resolve this issue for you! Kindly contact our hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg. 🙏,2023-12-21T04:00:41.224Z
googlePlay,2023-12-18T16:39:21.623Z,What a nonsense app is this??download but say got malware in my hp?and ask me to fix my app?wth?,1,"Hi Aza, we are sorry to hear that you are having difficulty accessing the app. We have enhanced our anti-malware protection and customers will not be able to access the app if there is detection of security vulnerabilities in their device. Please call our hotline so we can assist you better.",2023-12-18T18:18:49.959Z
googlePlay,2023-12-18T14:38:27.254Z,Easy and fast app,5,Hi Emirul! We appreciate your 5 stars review. 💜We're glad our GXS app is easy to use and we work hard to meet expectations like yours! 🤩,2023-12-18T15:13:36.434Z
googlePlay,2023-12-18T11:13:13.916Z,could not open my gxs app,1,Hey Diana! We'd love to look into this. Please feel free to get in touch with us through our 24/7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg with your contact number so we can reach out to you promptly. 🙏,2023-12-18T11:32:33.957Z
googlePlay,2023-12-10T06:01:06.531Z,"Your phone cannot be used Lol, which part of my phone have been modified? Nvr root or anything This is something that should not even be released to the public when you can't even get device authentication working UPDATE: So they decided to just close my issue and deemed it as ""resolved"" when it isn't Dont ever use this pos software",1,Hi Swee Seng! We’re sorry to make you feel that way! 🙁 We appreciate your valuable feedback and rest assured that it is an essential part of our continuous improvement process. Please do not hesitate to reach out to us at (+65) 3105 2055 or via our email at help@gxs.com.sg. 🚀,2023-12-10T06:26:08.152Z
googlePlay,2023-12-10T02:23:04.630Z,Good,1,"Hi there! Thank you for your review. If you have any concerns or need assistance, feel free to reach out to us via our 24/7 hotline at (+65) 3105 2055. We’ll be glad to help! 💜",2023-12-10T03:37:27.768Z
googlePlay,2023-12-09T19:41:24.674Z,Easy loan and easy payment with no hassle.,5,"Hi Muhd Rashid thank you for your kind words, we are glad our services live up to your expectations.",2023-12-09T20:41:11.820Z
googlePlay,2023-12-07T02:50:29.181Z,Very good digital savings bank account that helps grow our funds.,5,"Hi Suvega! Thank you for your 5-star review! 🤩 We are thrilled to know that you're enjoying our daily interest crediting feature! 🚀 We appreciate you for taking the time to leave your feedback! 🙏
",2023-12-07T03:40:03.540Z
googlePlay,2023-12-06T08:40:34.154Z,Great savings rate!,5,Hi Elias! We appreciate your 5 stars review. 💜 We are thrilled to know that you like the interest rate we offer for our account! 🤩 Thanks for taking the time to leave your feedback! We strive to serve you better! 🚀,2023-12-06T11:22:12.723Z
googlePlay,2023-12-06T08:35:35.696Z,Loving it so far.,5,"Hi Hamzah! Thank you for your wonderful feedback. This review made our day! We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.🙏🤩💜",2023-12-06T11:14:17.780Z
googlePlay,2023-12-06T08:32:57.532Z,Easy to use,5,Hi there! Thank you for your 5 stars review. 💜We are thrilled to know that you like the app easy and user-friendly user interface! We work hard to meet expectations like yours. Thank you and keep using our app!🙏🤩,2023-12-06T11:16:58.899Z
googlePlay,2023-12-06T07:12:41.458Z,Couldn't use the app suddenly,1,"Hi Zhiying. We're sorry to hear about your experience. We’d be happy to resolve this issue for you! Kindly contact our hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg with your contact info, device model, and a screenshot of your issue so we can take a closer look into this. 🙏",2023-12-06T08:27:05.160Z
googlePlay,2023-12-05T07:51:56.949Z,Poor try attempted but still cannot . Terrible app....,1,Hi Amelia. Thank you for your feedback. We're continuously working hard on improving our product offerings and also adding more features to our app to make your experience better. Please get in touch with us via email at help@gxs.com.sg or call at (+65) 3105 2055. We’d be happy to hear your feedback on how we can do better! 🙏,2023-12-05T08:50:55.445Z
googlePlay,2023-12-04T11:48:59.403Z,"Few months have passed. And we still can't add favourite payee, etc. Can u guy really work on it",1,"Hi Ken! 👋 We have forwarded your feedback regarding the add payee function to the team. We're continuously working hard to add more features to make your experience better. We thank you for your understanding and patience. 🙏
",2023-12-04T12:54:17.790Z
googlePlay,2023-11-30T10:42:20.000Z,Could be scam,1,"Hi Arthur, thanks for reaching out. Rest assured, GXS Bank is a licensed bank with the Monetary Authority of Singapore. Let us know what can be improved. Please feel free to reach out to us at help@gxs.com.sg or (+65) 3105 2055. We'll be happy to assist with any of your questions or concerns. Have a great day! 😊🙏",2023-11-30T11:49:22.923Z
googlePlay,2023-11-29T17:04:32.599Z,"I not be able to log in GXS bank today after I pay off my 1st outstanding loan. Is there a bug or hack? I hope my $ was offset for the loan. Even even I restart, power on off my phone, after updating the app, I unable to log in. When I log in with fingerprint, keep loading. Pls help.",1,"Hey Peishan, we're sorry to hear about your experience and appreciate you taking the time to share your feedback with us. 🙏 For us to assist you better, please reach out to us via email at help@gxs.com.sg or our 24/7 support hotline at 3105 2055. 👀",2023-11-29T18:53:40.845Z
googlePlay,2023-11-25T12:03:26.335Z,"Seriously makes you wonder how grab and singtel took so long to come up with an app and there is no simple things like adding a payee. The debit card was only recently released when trust came up with a proper product more than a year ago with a proper rewards programme. Just like its owners, GXS is a failure.",1,"Hi there. We're sorry to hear about your experience. Thank you for your feedback. We're continuously working hard on improving our product offerings and also adding more features to our app to make your experience better.🙏
",2023-11-25T12:58:06.544Z
googlePlay,2023-11-24T16:50:23.939Z,"Why do the app ask me to rate on Play Store if my rating on the app is 5, but there was no such questions when I put a 1 rating on the app? It encourages unfair ratings on the Play Store.",1,"Hey, Randy! If you need any help or have any feedback, please feel free to reach out to us at help@gxs.com.sg, and let us know! We’re all ears and would be happy to hear them. This’d allow us to have the opportunity to make things right for you and improve the app experience for all. 😉🙏",2023-11-24T17:46:18.769Z
googlePlay,2023-11-22T08:40:50.352Z,"Great interest rates and card spending rebates, and the app is also simple and easy to use.",5,"Thanks for your positive feedback! We're delighted to hear you appreciate our competitive interest rates, card spending rebates, and find our app user-friendly. Your satisfaction is our priority! 🤩",2023-11-22T09:19:48.578Z
googlePlay,2023-11-21T00:00:18.107Z,"Reminder, please up to date your app for users to activate Gxs debit physical card. Currently facing a small issue with logging in my GXS app & only through the app. + 5 secret digit number to input. All the best to new peeps have same trouble as me.... Cheers.",4,"Hey, Fuse! Our app indeed works best on the latest version as we do continuously improve on bugs, fixes and new updates. If you’re still encountering the issue, do feel free to get in touch with us so that we can take a closer look into it for you. 🙏",2023-11-21T00:41:51.970Z
googlePlay,2023-11-16T09:52:15.376Z,Hang when i want to log in with sing pass,1,"Hi DingJie! We're sorry to hear about your experience. We would love to help you resolve this quickly. Please contact our hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg with your contact info, device model, and a screen recording of your issue so we can take a closer look into this. 🙏",2023-11-17T01:50:09.638Z
