,date,developerResponse,review,rating,isEdited,title,userName
68,2023-12-09 04:06:51,"{'id': 40601410, 'body': 'Hi sgchacha! We are happy that you like our awesome app features! 🤩We strive to give our customers the best app experience.🚀Thank you for your 5-star review! Your support and feedback are invaluable to us. Keep using our app. 💜', 'modified': '2023-12-10T21:37:08Z'}",Guys u guy to try this out,5,False,Best internet bank ever,sgchacha
69,2023-08-14 04:56:05,"{'id': 38308195, 'body': 'Hey there! We currently use Singpass to extract information so that applications are a breeze.\n\n\r\n\r\nSo we’d recommend our customers to ensure that their personal information is accurate and up to date by accessing their Singpass MyInfo. Should there be any changes, you may do so via the Singpass app. Hope this clarifies! 🙏', 'modified': '2023-08-15T17:34:26Z'}","Income extracted from SingPass is incorrect.
Information in SingPass is correct
Which means the process of extracting information needs to be updated.",2,False,Information extracted from SingPass is incorrect.,WeeJX
70,2023-01-24 15:24:38,"{'id': 34487469, 'body': ""\r\nThank you for your thoughts and we're sorry for the wait, Jyotkumar 🙏 At the moment, we're sending out invites in phases so that our users can have the best experience possible with us. We will reach out when we are ready for you so stay tuned to your email inbox for updates! "", 'modified': '2023-01-26T01:20:02Z'}",This should be removed from App Store. A bank that is not even able to accept a customer sign up. What a joke from Grab and  Singtel.,1,False,Not even able to try this app,Jyotkumar Patel
71,2023-11-02 13:47:28,"{'id': 39923572, 'body': ""We're thrilled to hear that our app has hit all the right notes! 🎉 We're glad that you love our GXS FlexiLoan features too! 💜"", 'modified': '2023-11-04T01:57:05Z'}",Loan disbursement was immediate. App is simple to use. Repayments just as easy.,5,False,Good app good bank,Thirteen Wishes Come True
72,2023-10-08 10:35:35,"{'id': 39413321, 'body': 'Hey there! We are happy that you like our app! Your review made our day, and we are definitely striving to improve our products to serve you better! 🚀💜', 'modified': '2023-10-09T17:16:10Z'}",Best and fast loan approval,5,False,User friendly,Amero bai
73,2023-07-21 23:56:46,"{'id': 37842681, 'body': 'Hi there! We’re sorry to make you feel that way, Wu Ming. Could you please get in touch with us at  (+65) 3105 2055? Alternatively, you may also write in to our email at help@gxs.com.sg with your contact details, so that we can take a closer look into this. 🙏 ', 'modified': '2023-07-23T09:19:15Z'}","Extremely disappointed after downloading the app, waited and waited for it to open and still told to wait and wait and wait and wait and wait……………..no ends!!!!!👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",1,False,Disappointed Apps,WuMing9
74,2023-11-15 11:32:12,"{'id': 40186815, 'body': ""We're sorry to hear about your experience while trying to access the GXS app. 🙏 We understand the importance of this matter and are committed to make things right for you. Please drop us an email at help@gxs.com.sg or give us a ring at (+65) 3105 2055. We're here to help! 💜"", 'modified': '2023-11-17T03:38:40Z'}","I cannot open the app at all, even after updates it keeps telling something went wrong.",1,False,Glitch?,Uouebs
75,2023-09-19 01:56:43,"{'id': 39027224, 'body': 'Hi there! We’re sorry to make you feel that way! 🙏We appreciate your valuable feedback and rest assured that it is an essential part of our continuous improvement process. 💜🚀', 'modified': '2023-09-20T09:30:31Z'}",increase so much just to make us open account then now int rate worst than t bills. UI also so dark. not much use case except earn risk free rate. grab is expensive,1,False,gloomy UI and poor interest rate,Elijahdptty
76,2023-12-06 03:56:06,"{'id': 40564384, 'body': 'Hi Roundi07, we are delighted that you are happy with our features. Thank you for your appreciation and support!', 'modified': '2023-12-07T17:34:09Z'}",Gxs provide good interest for their pocket savings.,5,False,Good product provided,Roundi07
77,2023-09-25 13:13:58,"{'id': 39157308, 'body': 'Hey there! Sorry to hear this. This is definitely not the experience that we’d want you to have. Could you please get in touch with us via Live Chat or call, at (+65) 3105 2055, so that we can assist you further? We’d be happy to make things right for you! 🙏', 'modified': '2023-09-26T17:31:51Z'}",DO NOT USE THIS APP!!!! So frustrating on this app. 3 times I tried to move a small portion of money out of my pocket. 3 times the pocket becomes $0 straight away and I can’t move/transfer my money out!!!!!!!!!!!!!,1,False,Horrible app! DO NOT USE!,elylj
78,2023-07-27 17:29:44,"{'id': 37967916, 'body': ""We're sorry to hear that your account application experience didn't go as expected. You should have received an email or in-app push notification about the outcome. If you need further clarification or assistance on this matter, please reach out to us at (+65) 3105 2055, we’re here 24/7! 💜"", 'modified': '2023-07-29T06:25:33Z'}",Gave an application to open account but the bank decided to cancel opening new accounts and the “bank” didnt even bother to inform clients! May be its a gods sign to save my money.,1,False,Unreliable & Untrustworthy,Iamvishalg
79,2023-05-02 10:56:52,"{'id': 36315511, 'body': 'Hey Andreani369, this is not the experience we want you to have. Please drop us an email with your contact details and a video recording/screenshot of what you are facing at help@gxs.com.sg, and we would be more than happy to look into this. Thank you! ', 'modified': '2023-05-04T01:14:41Z'}","App keeps giving me “something went wrong” and “it’s not you, it’s us” notification whenever I attempt to log-in. Totally unusually at this time of writing.",1,False,Unusable App,Andreani369
80,2023-02-11 06:45:17,"{'id': 34822273, 'body': ""That's a good suggestion, AribNasikur ! Currently, we do not have such a sign in option for our app yet. We have forwarded your thoughts to the team as feedback for further consideration. 🙏 Thank you for your support! 💜"", 'modified': '2023-02-13T01:51:56Z'}",could you add a way to sign in using singpass password instead of only having to use the app?,4,False,quick fix,AribNasikur
81,2022-10-09 03:24:14,,"Not prepared? Then don’t launch. See your direct competitor got a pure breeze of experience. Onboarding was swift and fast. Just think the reviews here are just made by the staff lol, focusing on UI/UX what a joke. Best UI/UX where others cannot experience YET.",1,False,Best UI/UX?!?!? Come on…,cjred
82,2024-01-18 08:45:46,"{'id': 41409019, 'body': ""Hi princesstazsdff. Thank you for your feedback. We're continuously working hard on improving our product offerings and also adding more features to our app to make your experience better. Please get in touch with us via email at help@gxs.com.sg or call at (+65) 3105 2055. We’d be happy to hear your feedback and make things right for you! 🙏\r\n"", 'modified': '2024-01-20T01:40:59Z'}","When you asked your staff to write a 5* review, don’t just get them to write great app, easy to use or hurray. Write how did the app help you, how you benefit from the app and why the app is soooo good?",1,False,Fake 5*,princesstazsdff
83,2022-12-14 09:36:34,"{'id': 33753158, 'body': ""Thrilled to hear that you've been enjoying our app, Joshua! We are constantly working on new and exciting features, and we can't wait for you to try them out in the future. Feel free to reach out to our support hotline, available 24/7 if you face any issues. 🙌"", 'modified': '2022-12-16T02:08:55Z'}","Love the modern design, user experience was great as well.",5,False,Lovely.,Joshua David Ang
84,2023-07-22 08:18:56,"{'id': 37849849, 'body': 'We greatly appreciate your feedback and look forward to continuously improving our GXS app. While we may not have all the details to share just yet, rest assured that great things are in the works! 💜', 'modified': '2023-07-24T00:51:37Z'}","Pls improve your good service for any person who are really need it,hope the app can improve soon",1,False,Disappointed only for Singaporean,Chenpangdoon
85,2023-07-18 19:22:58,"{'id': 37794679, 'body': ""Thanks so much for the awesome 5-star review! We're stoked that you found our app efficient. It really means a lot to us! We'll keep working hard to make sure your experience with us is top-notch. If you ever need anything or have any cool ideas, just give us a shout. Happy banking with GXS! 😊🎉"", 'modified': '2023-07-20T09:10:57Z'}",Efficient,5,False,Great service,Nk Lol Bank
86,2022-10-03 04:57:18,"{'id': 32376615, 'body': 'Hi Shannon! Thank you for the 5 stars review, it makes our day! 🤩', 'modified': '2022-10-04T08:13:25Z'}",A whole new era of banking. Go GXS or go home! 💪🏼,5,False,Excellent Interface,ShannonPerryIgnatius
87,2022-12-09 01:34:39,"{'id': 33642534, 'body': 'Hi raradonut, thank you for your 5 stars review. 💜We are thrilled to know that you like the app user interface. Have an awesome weekend!🤩', 'modified': '2022-12-10T07:54:04Z'}",Great UI and user-friendly,5,False,Love it,raradonut
88,2023-05-24 13:59:56,"{'id': 36740749, 'body': ""\r\nHey, so sorry to hear that! GXS FlexiLoan applications gotta go through this whole evaluation process to meet our internal requirements. It's a bummer, but unfortunately, we are unable to offer you a FlexiLoan account at this time.😞 If have any clarifications, you can drop us a call at our 24/7 hotline at 3105 2055. We'll be happy to help!"", 'modified': '2023-05-26T01:12:20Z'}",Sent me texts and email to tell me I am selected for flexi loan . But non is approved . Said borrow from $200 and above but can’t even borrow $200 😂 rejected all of my friend and family members . So who can borrow ? Millionaire ?,1,False,Rubbish,Sandintheair
89,2023-12-10 04:26:02,"{'id': 40612994, 'body': ""\r\nThanks for your positive feedback! We're delighted to hear that you find our loans fair and transparent. We strive to provide a user-friendly experience with reasonable interest rates. If you have any suggestions or further feedback, feel free to share!"", 'modified': '2023-12-11T09:54:27Z'}","Fair and transparent loans.
Interest is not like the atypical bank that is out to profit and cripple the debtor.",5,False,GXS,C Stephen
90,2023-11-10 15:26:02,"{'id': 40086150, 'body': 'Hey there! Sorry to hear this. This is definitely not the experience that we’d want you to have. Could you please get in touch with us via Live Chat or call, at (+65) 3105 2055, so that we can assist you further? We’d be happy to make things right for you! 🙏', 'modified': '2023-11-13T03:52:46Z'}",Keep creating account to write fake 5 star reviews when your app is so buggy and processing time is so slow. Worst banking app ever!,1,False,Pathetic and useless app,Don’tdownloadthisappl
91,2023-07-27 05:20:02,"{'id': 37967754, 'body': ""We're sorry to hear you feel that way.😔 Your feedback matters to us, and we're constantly working on improvements. If you have any specific features in mind, let us know! We'd love to make our app better for you. Thanks for sharing your thoughts.🙏"", 'modified': '2023-07-29T05:55:12Z'}","Useless, lacks features and does not provide any improvement from traditional banks available in Singapore",1,False,Waste of time,xinbailu
92,2023-08-08 06:46:48,"{'id': 38202153, 'body': ""We're sorry to hear that you feel this way, NethT. We recognise that our customers use GXS for Grab and Singtel Dash transactions to earn 1.2x reward points from eligible transactions, so from 17 August 2023, we're increasing the interest rates for our GXS Main Account from 0.08% to 2.38% p.a. and the Saving Pockets will be adjusted to 2.68% p.a.\r 🙏"", 'modified': '2023-08-10T01:20:06Z'}","Reduced interest from 3.48 to 2.68% in less than a month, kenna baited to start an account here. Have removed all my funds and closed my account.",1,False,Lowered interest,NethT
93,2023-11-25 12:17:15,,"THIS LITERALLY SAVED ME, i recommendation is high as the giant touches the sky",5,False,Thank you,hackjf
94,2023-11-23 09:53:53,"{'id': 40328445, 'body': 'Hey there! If you’re encountering any issues while signing up, do reach out to us at help@gxs.com.sg or (+65) 3105 2055. We’d be happy to take a closer look into this for you and make things right. 🙏', 'modified': '2023-11-24T17:47:31Z'}",When I sign up can’t sign up always say oops something went wrong please try again,1,False,No use,Tehweileong
95,2024-01-01 09:24:31,"{'id': 41036655, 'body': ""Hi there! Thank you for your positive feedback!💜 We're happy to hear that you find our app easy to use. 🤩"", 'modified': '2024-01-02T17:40:23Z'}",Good to use,5,False,Easy,???/:;()$
96,2023-06-05 10:21:00,"{'id': 36968569, 'body': ""Thanks a million for your awesome review! We're thrilled to hear that you find our platform great and hassle-free. We've put a lot of effort into making it easy to use, so it's fantastic to know that you're having a smooth experience. 🙏💜"", 'modified': '2023-06-07T00:43:33Z'}",Great plat form … easy to use and hassle free.,5,False,Fast approval flexi loan,Sam Lu Hao
97,2023-11-10 06:44:02,"{'id': 40071488, 'body': 'Whew! Happy to hear that we’re reliable - you can count on us for your banking needs. 😉 If you need any help or have any feedback, feel free to get in touch with us, aaezy2g!\r', 'modified': '2023-11-11T17:35:40Z'}",reliable and quick response,5,False,good job on this company,aaezy2g
98,2023-07-20 13:20:09,"{'id': 37829929, 'body': ""We've gotta say, your app-solutely awesome review had our entire team doing a victory dance. 💜 We love the Saving Pockets feature too! 🎉"", 'modified': '2023-07-22T01:22:33Z'}",Pockets are unique and useful,5,False,Attractive Interest Rates,Game Master Puff
99,2022-10-03 07:18:03,"{'id': 32395035, 'body': ""Hey there! So glad you're enjoying the saving pockets! Thank you for your five star review!🙏"", 'modified': '2022-10-05T03:07:50Z'}",Good interest rate on pockets and great user experience.,5,False,Love the pockets,sujmat2
100,2023-05-04 09:39:02,"{'id': 36358761, 'body': 'Hi there Yann85@. This is not the experience we would like you to have with our GXS app. Allow us the opportunity to make things right. Please drop us an email with your name, email address and share with us on how we can help you to help@gxs.com.sg. Thank you!🙏😊', 'modified': '2023-05-06T02:35:22Z'}",Can’t login after applying?????????,3,False,Can’t login,Yann85@
101,2022-10-03 05:34:14,"{'id': 32400206, 'body': ""Hey there! We're glad to hear you're enjoying saving pockets feature! It made our day hearing the wonderful review! 😍"", 'modified': '2022-10-05T08:43:40Z'}",Love the savings pockets and daily interest!,5,False,Awesome app! 🙌,LCY2804
102,2022-12-28 14:59:22,"{'id': 34003451, 'body': ""We appreciate your support. We're glad to have you with us too! 😁"", 'modified': '2022-12-30T03:35:55Z'}",Did an intern write that script? Nice.,5,False,That description tho,018871
103,2023-12-06 08:35:24,"{'id': 40564513, 'body': 'Hi Ahmad Firdaus Bin Kasim, we are glad that the experience has been a delightful one for you. Thank you for your kind words and warm support.', 'modified': '2023-12-07T17:44:42Z'}",Nice And Fast Bank,5,False,Gxs Savings Account,Ahmad Firdaus Bin Kasim
104,2022-09-06 23:39:37,"{'id': 31900670, 'body': ""Hi there! We're inviting customers progressively to make sure that everything is well built for the best experience possible. Thanks for your patience! 🙏"", 'modified': '2022-09-08T03:23:27Z'}",Best get back to the drawing board. Design thinking  forget about the  many “dumb” users out there including me.,1,False,Just not there!!,Kidaddictedtofacebook
105,2022-09-22 02:01:38,"{'id': 32184878, 'body': ""\r\n\r\nHey there! We're happy to know that our app is easy and fun to use! 💜"", 'modified': '2022-09-23T07:23:08Z'}","Awesome, easy n fun to use! 😊",5,False,App usage,nosalucard
106,2023-01-24 13:43:09,"{'id': 34487368, 'body': 'Hi Shariff666, we would like to find out more about this. Please drop us an email at help@gxs.com.sg together with your mobile device and contact info so that we can look into this matter. Thank you!', 'modified': '2023-01-26T01:07:13Z'}","What if I urgently need access to my money? This is not the way to go.
🤬",1,False,Can’t Access After Update,Shariff666
107,2022-12-09 06:35:51,"{'id': 31920171, 'body': ""We would love to have you onboard, Chenny! 💜 Signing up with GXS is currently by invite only. We're opening up access progressively to make sure that everything is built well. Stay tuned to our website or social channels for the latest updates! 🙏\n"", 'modified': '2022-09-09T01:13:56Z'}",Deleted the app. Sick of it serving no other purpose currently than being a lead generator.,1,True,App currently nothing more than a lead generator,Chenny Chen Chen
108,2023-01-20 05:03:23,"{'id': 34409583, 'body': 'Hi JosephThia, thank you for alerting us on this issue. We are sorry about this experience. We have since resolved the App issue. We would like to assure you that the App is now working fine and we apologize for the inconvenience caused. You should be able to login the App and may need to go through SingPass to access it. Rest assured that there will not be any impact to your account. Once again, we thank you for your understanding and support. 🙏🙏🙏😊', 'modified': '2023-01-21T08:41:10Z'}","Access to funds blocked, no transparency apart from it being a recognized technical issue, no ETA and no communications from Grab or Singtel.",1,False,Access to funds blocked,JosephThia
109,2022-12-07 07:51:10,"{'id': 33624065, 'body': 'Happy to hear that you have been enjoying the banking experience on our app! It means a lot to us. It made our day! 🙌', 'modified': '2022-12-09T07:06:02Z'}","app is really easy to navigate, user-friendly",5,False,great app,Snsnbsskn
110,2023-07-24 09:21:23,"{'id': 37901584, 'body': 'Oh no! Could you please share with us more details about the issue you’re facing by sending us your details and screenshot to help@gxs.com.sg, so that we can take a closer look into this? We’d like to make things right. 🙏', 'modified': '2023-07-26T01:33:00Z'}",Unable to sign in to account,1,False,Unable to sign in,Jlydj
111,2024-01-15 14:04:23,"{'id': 41337226, 'body': ""Hi Cody! Thank you for your feedback on the GXS app. We have forwarded your feedback to our team. Rest assured we're continuously working hard to add more features to make your experience better. Feel free to reach out to us via email at help@gxs.com.sg or call at (+65) 3105 2055 if you have other suggestions. Thank you for your support! 🙏😊"", 'modified': '2024-01-17T02:10:23Z'}",Is this really an authentic app for GXS? Looks cheap.,3,False,Ok,CodyFido69
112,2023-12-07 13:07:57,"{'id': 40583562, 'body': ""Hi Agilah07. We're happy to hear that you're finding value in our Savings Account that accrues daily interest. Every bit counts when it comes to saving money and we're glad to be part of your financial journey! 💜😄"", 'modified': '2023-12-08T17:44:46Z'}",save ur money and grow,5,False,earn it everyday,Agilah07
113,2023-12-06 04:22:42,"{'id': 40564416, 'body': 'Hi Cccc.S, thank you for your appreciation of the experience. We will strive to maintain and improve our features continually.', 'modified': '2023-12-07T17:36:53Z'}",Good to use,5,False,Nice App,Cccc.S
114,2023-08-07 13:41:20,"{'id': 38179237, 'body': ""That's a good suggestion, Fancilivain! GXS continuously work on improving our app. We have forwarded your thoughts to the team as feedback for app feature enhancement. Thank you for your support! 😊"", 'modified': '2023-08-09T01:57:53Z'}",Lack the basic function to save a payee,1,False,Can’t save a payee,Fancilivain
115,2023-09-21 13:04:04,"{'id': 39088169, 'body': ""We're sorry to hear that you feel this way. We recognise that our customers use GXS for Grab and Singtel Dash transactions to earn 1.2x reward points from eligible transactions, so we increased the interest rates for our GXS Main Account from 0.08% to 2.38% p.a. and the Saving Pockets adjusted to 2.68% p.a. 🙏"", 'modified': '2023-09-23T01:35:40Z'}",Does not make sense.,1,False,Why reduce interest rates after 3 weeks!,VNN990
116,2023-11-02 06:38:15,"{'id': 39916831, 'body': ""We're sorry to make you feel this way. Please drop us a call at our 24/7 hotline at 3105 2055 and our team would be more than willing to hear you out. 🙏"", 'modified': '2023-11-03T14:21:44Z'}","useless app.  unable to join or open account,
app is not open to all in sg",1,False,"not open to everyone, only few can join gxs",dominiThree
117,2022-12-30 00:52:29,"{'id': 34020620, 'body': 'Hi MegaDumpling99! We are happy that you like our awesome app features! 🤩We strive to give our customers the best app experience.🚀Thank you very much for your 5 stars review! Your support and voice are very important to us. Keep using our app. 💜 ', 'modified': '2022-12-31T07:47:06Z'}",Great features! Love it!,5,False,GXS App review:,MegaDumpling99
118,2023-06-05 10:57:26,"{'id': 36968765, 'body': ""\r\nThanks for the love! 🙏💜 We're thrilled to hear that you're enjoying our app. Your support means the world to us. "", 'modified': '2023-06-07T01:03:47Z'}",Love the app,5,False,Cool,代码农夫
119,2023-08-07 10:44:08,"{'id': 38202142, 'body': ""Hi there! From 17 August 2023, we're increasing the interest rates for our GXS Main Account from 0.08% to 2.38% p.a. and the Saving Pockets will be adjusted to 2.68% p.a. 💜 Just to share that all applications for GXS FlexiLoan go through an evaluation process which is aligned with our internal requirements. This process includes an assessment of your credit profile and eligibility. 🙏"", 'modified': '2023-08-10T01:16:44Z'}",first bank to reduce interest rates for savings but interest rates for loans stay high,1,False,savings pockets interest rates reduced,can't playback
120,2023-11-10 06:48:41,"{'id': 40071385, 'body': ""Hey there! Thank you for your 5 stars review. 🤞 We are thrilled to know that you love our app's interface and we're constantly working to make it even better! 💜"", 'modified': '2023-11-11T17:24:17Z'}",Good app,4,False,Good,Dan heath
121,2023-11-15 07:36:00,"{'id': 40187132, 'body': ""Hey there! Thanks for taking the time to leave us a 5-star review! 😍 We're thrilled to hear that you enjoyed your experience with us and appreciate your kind words. 💜"", 'modified': '2023-11-17T04:09:19Z'}",Good,5,False,Good,Quinnkent
122,2022-09-22 01:51:42,"{'id': 32185101, 'body': 'Hey there! Thank you for the 5 stars review, it makes our day! 🤩  ', 'modified': '2022-09-23T07:29:18Z'}",= x o,5,False,👍🏼,solargenesis
123,2024-03-07 07:24:52,"{'id': 42475550, 'body': ""Hi there! We're sorry to hear that you feel this way, and we will certainly take this as feedback. 💜 Rest assured, we're continuously working hard on improving our product offerings and also adding more features to our app to make your experience better.🙏"", 'modified': '2024-03-10T02:37:48Z'}",heheh,1,False,use maribank la,lkexl55
124,2023-07-18 03:44:25,"{'id': 37787532, 'body': ""Hi there! All applications are subjected to the Bank's eligibility criteria. For more information, you may head over to our website. We hope to offer our services to more customers in the future. Thank you for your interest! 🙏"", 'modified': '2023-07-20T02:50:01Z'}",Only for PR and SP,1,False,Only for PR And SP,shien 181.00
125,2023-09-29 13:18:27,"{'id': 33984164, 'body': 'Thank you very much for your kind support! We appreciate it. 😊', 'modified': '2022-12-29T01:04:27Z'}",Wow,5,True,Wow,justsochubby
126,2022-09-16 18:40:11,"{'id': 32085959, 'body': 'Hey Jasper! We are happy to know that you like our app! 🤩', 'modified': '2022-09-19T01:20:50Z'}",🚀🚀🚀🚀🚀,5,False,🚀🚀🚀🚀🚀,Jasper Nguyen
127,2023-07-24 03:31:10,"{'id': 37896786, 'body': 'Hi there. We apologize for the inconvenience caused and thank you for bringing this to our attention. 🙏 Please reach out to our customer support team at (+65) 3105 2055 or email us at help@gxs.com.sg with your contact details so that we can take a closer look into this for you.', 'modified': '2023-07-25T18:02:45Z'}","I was trying to make payment using Paynow Qr code using scan and pay. Merchant create a dynamic QR code of payment $15.7 but the GXS app scan and pay read in as $15.07
Pls advice to correct the mistake as it make me and merchant very inconvenience.",1,False,Scan and pay amount wrong,Apple1234567
128,2023-07-22 01:33:39,"{'id': 37849875, 'body': ""Hi there! We're sorry you feel that way. Fret not, we're always here to help. Do contact us at (+65) 3105 2055 or email help@gxs.com.sg with your contact number and a screen recording of the issue. We'll work on it right away! 🙏"", 'modified': '2023-07-24T00:55:47Z'}",安全漏洞！下载要小心！即使用SingPass 开户也一样不安全！Bug 导致无法通过！,1,False,Bug ! Bug ! Bug !,shopbody
129,2023-07-20 23:27:11,"{'id': 37831383, 'body': ""Hello there! We greatly appreciate your feedback and would be thrilled to delve deeper into it. To assist you better, please don't hesitate to contact us through our 24x7 hotline at (+65) 3105 2055 or simply drop us an email at help@gxs.com.sg. Kindly include your contact number and a screen recording of the issue you encountered. This way, we can promptly investigate the matter. Thank you! 🙏"", 'modified': '2023-07-22T05:35:15Z'}","21 Jul 23:
The integration on iPad is off. The first time login requires SingPass as a safety feature but it doesn’t generate a QR Code. Devs should consider a workaround. 

Pending dev feedback before rating change.",1,False,SingPass QR Code not working,Gagshwhsb
